epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1339.35,0.91602,1.10005,1.3857,0.47837,0.63638,0.56785,0.44092,0.9248,1.42469,1.35171,0.00102523,0.00102523,0.00102523
92,1354.82,0.89311,1.07341,1.36243,0.58639,0.58756,0.59409,0.45725,0.92771,1.37077,1.36344,0.00102273,0.00102273,0.00102273
93,1369.48,0.91067,1.10576,1.36547,0.58754,0.62292,0.5999,0.46834,0.87594,1.27956,1.33024,0.00102023,0.00102023,0.00102023
94,1383.39,0.91361,1.08399,1.3782,0.61941,0.63663,0.6348,0.48811,0.92946,1.27056,1.37452,0.00101773,0.00101773,0.00101773
95,1397.49,0.9071,1.07023,1.3683,0.59833,0.66497,0.65687,0.48896,0.97034,1.23113,1.38928,0.00101523,0.00101523,0.00101523
96,1411.11,0.90659,1.04327,1.36914,0.58243,0.65192,0.62941,0.48284,0.88371,1.29061,1.3254,0.00101274,0.00101274,0.00101274
97,1426.83,0.90885,1.08911,1.37039,0.59346,0.64762,0.62469,0.47955,0.90241,1.27322,1.35888,0.00101024,0.00101024,0.00101024
98,1440.9,0.88368,1.02834,1.34628,0.46427,0.6115,0.54963,0.41948,0.92751,1.51652,1.35601,0.00100774,0.00100774,0.00100774
99,1455.01,0.90698,1.04735,1.37004,0.61876,0.6581,0.64581,0.50618,0.86941,1.1888,1.33025,0.00100525,0.00100525,0.00100525
100,1468.17,0.88106,1.03821,1.34075,0.65576,0.609,0.63597,0.49216,0.88633,1.22523,1.31994,0.00100275,0.00100275,0.00100275
101,1484.31,0.89434,1.04879,1.36166,0.55821,0.65417,0.62178,0.48348,0.87406,1.24693,1.33203,0.00100025,0.00100025,0.00100025
102,1500.18,0.85705,1.01275,1.32431,0.65307,0.62785,0.645,0.49667,0.91133,1.24765,1.35616,0.000997753,0.000997753,0.000997753
103,1514.57,0.88003,1.02002,1.34381,0.59591,0.54669,0.56731,0.43191,0.91059,1.44211,1.36192,0.000995255,0.000995255,0.000995255
104,1528.5,0.85549,0.97957,1.32493,0.53387,0.67991,0.64721,0.50849,0.87242,1.20177,1.31762,0.000992758,0.000992758,0.000992758
105,1542.98,0.87686,1.02328,1.34222,0.64584,0.50966,0.60601,0.45181,1.02499,1.36115,1.44813,0.00099026,0.00099026,0.00099026
106,1556.87,0.86448,0.98012,1.33609,0.64318,0.59217,0.64846,0.50087,0.85471,1.19234,1.31774,0.000987763,0.000987763,0.000987763
107,1570.95,0.87095,0.99239,1.34412,0.58593,0.68133,0.62997,0.49234,0.90594,1.27665,1.31587,0.000985265,0.000985265,0.000985265
108,1585.3,0.86462,1.00082,1.33633,0.66451,0.64912,0.67623,0.52898,0.8717,1.21562,1.31859,0.000982768,0.000982768,0.000982768
109,1599.49,0.84614,1.00568,1.31618,0.65102,0.65157,0.67185,0.51474,0.90617,1.23361,1.3744,0.00098027,0.00098027,0.00098027
110,1615.43,0.86667,0.99002,1.33474,0.64203,0.66921,0.6636,0.51635,0.87219,1.1763,1.32606,0.000977773,0.000977773,0.000977773
111,1629.36,0.85027,0.94768,1.31498,0.66908,0.5787,0.62366,0.48646,0.85704,1.30179,1.29121,0.000975275,0.000975275,0.000975275
112,1643.72,0.85121,0.94746,1.31254,0.61958,0.60965,0.64923,0.50898,0.87475,1.29184,1.3275,0.000972778,0.000972778,0.000972778
113,1657.59,0.85921,0.99072,1.31739,0.60622,0.66908,0.66021,0.51754,0.88825,1.2625,1.32326,0.00097028,0.00097028,0.00097028
114,1673.09,0.84366,0.95487,1.30544,0.55746,0.69184,0.65259,0.50709,0.87867,1.33716,1.33061,0.000967782,0.000967782,0.000967782
115,1687.39,0.84937,0.95341,1.32998,0.55454,0.68147,0.62554,0.48183,0.89537,1.29382,1.32702,0.000965285,0.000965285,0.000965285
116,1701.3,0.85901,0.94427,1.31593,0.64148,0.64575,0.66716,0.51958,0.86429,1.23121,1.3226,0.000962787,0.000962787,0.000962787
117,1715.4,0.85365,0.93731,1.32588,0.63203,0.58213,0.63805,0.49639,0.86069,1.36544,1.31647,0.00096029,0.00096029,0.00096029
118,1729.92,0.83411,0.94153,1.29829,0.65366,0.60024,0.6383,0.50218,0.86224,1.25643,1.31973,0.000957793,0.000957793,0.000957793
119,1745.3,0.80903,0.93546,1.29119,0.56353,0.6323,0.57587,0.44893,0.8635,1.42595,1.3206,0.000955295,0.000955295,0.000955295
120,1758.86,0.83409,0.95285,1.30626,0.63444,0.57482,0.57319,0.45441,0.88301,1.40938,1.31833,0.000952797,0.000952797,0.000952797
