epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,1179.12,0.8724,1.06514,1.39745,0.5772,0.61009,0.62857,0.48602,0.88366,1.26291,1.33434,0.000997753,0.000997753,0.000997753
103,1189.43,0.88675,1.07139,1.41716,0.66192,0.59333,0.64375,0.51315,0.85575,1.23451,1.30925,0.000995255,0.000995255,0.000995255
104,1199.77,0.86163,1.01674,1.39316,0.64428,0.62243,0.64787,0.49548,0.88705,1.22409,1.31615,0.000992758,0.000992758,0.000992758
105,1211.88,0.884,1.05263,1.41071,0.62644,0.6082,0.64145,0.4946,0.91554,1.19119,1.35078,0.00099026,0.00099026,0.00099026
106,1223.95,0.88473,1.05966,1.42581,0.62449,0.59442,0.6495,0.49633,0.93177,1.29123,1.3689,0.000987763,0.000987763,0.000987763
107,1235.8,0.89277,1.04006,1.43008,0.6317,0.57836,0.59696,0.45896,0.89166,1.319,1.32877,0.000985265,0.000985265,0.000985265
108,1246.86,0.88562,1.0444,1.40885,0.63184,0.64619,0.67478,0.53317,0.87734,1.19498,1.35249,0.000982768,0.000982768,0.000982768
109,1260.23,0.86556,1.02668,1.39748,0.58301,0.61685,0.61431,0.47904,0.88349,1.3179,1.32701,0.00098027,0.00098027,0.00098027
110,1270.64,0.85235,1.03374,1.38769,0.66375,0.63365,0.69081,0.54324,0.88035,1.11267,1.31891,0.000977773,0.000977773,0.000977773
111,1284.26,0.87111,1.00035,1.39675,0.59304,0.67473,0.64592,0.50391,0.88601,1.1738,1.33617,0.000975275,0.000975275,0.000975275
112,1296.18,0.84348,0.95959,1.37405,0.68313,0.64203,0.68733,0.5347,0.88978,1.12211,1.33962,0.000972778,0.000972778,0.000972778
113,1308.08,0.86147,1.00728,1.3964,0.73153,0.57367,0.66623,0.51592,0.88987,1.19526,1.33677,0.00097028,0.00097028,0.00097028
