epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,1080.35,0.82587,0.75004,1.324,0.66265,0.68349,0.68266,0.43845,1.32397,1.19848,1.23676,0.000876275,0.000876275,0.000876275
153,1087.4,0.83612,0.76746,1.31806,0.74854,0.66453,0.72165,0.46294,1.32953,1.21127,1.24506,0.0008738,0.0008738,0.0008738
154,1094.44,0.80137,0.73924,1.28869,0.76771,0.64198,0.71926,0.46374,1.31071,1.17221,1.2559,0.000871325,0.000871325,0.000871325
155,1101.55,0.84349,0.75061,1.30746,0.71453,0.67568,0.70681,0.44781,1.34223,1.23871,1.25913,0.00086885,0.00086885,0.00086885
156,1108.56,0.83861,0.74762,1.3069,0.77945,0.65781,0.72042,0.4585,1.33657,1.18755,1.2324,0.000866375,0.000866375,0.000866375
157,1115.73,0.81409,0.71415,1.27792,0.71356,0.68162,0.69729,0.45134,1.32015,1.21567,1.24998,0.0008639,0.0008639,0.0008639
158,1122.71,0.82626,0.74163,1.31874,0.77941,0.58028,0.70083,0.44652,1.33523,1.21574,1.24433,0.000861425,0.000861425,0.000861425
159,1129.61,0.83075,0.72831,1.31228,0.77701,0.58805,0.68458,0.4283,1.35491,1.24367,1.26118,0.00085895,0.00085895,0.00085895
160,1136.62,0.83273,0.73939,1.30506,0.71173,0.64184,0.6954,0.44993,1.34128,1.25333,1.24641,0.000856475,0.000856475,0.000856475
161,1143.74,0.83318,0.74646,1.29299,0.68723,0.69116,0.70219,0.44747,1.33973,1.15395,1.27341,0.000854,0.000854,0.000854
162,1150.76,0.82765,0.71331,1.30685,0.70768,0.64495,0.66998,0.42844,1.35029,1.28698,1.2395,0.000851525,0.000851525,0.000851525
163,1157.8,0.81885,0.68571,1.28485,0.73787,0.67831,0.70878,0.4524,1.31977,1.19077,1.25361,0.00084905,0.00084905,0.00084905
164,1164.82,0.80513,0.71599,1.28702,0.7404,0.59697,0.67464,0.43243,1.32797,1.29,1.24234,0.000846575,0.000846575,0.000846575
165,1171.81,0.81565,0.73124,1.29424,0.72384,0.66638,0.7032,0.45111,1.34472,1.20371,1.25559,0.0008441,0.0008441,0.0008441
166,1178.82,0.80356,0.72408,1.28388,0.708,0.62895,0.68145,0.43906,1.32101,1.23812,1.25118,0.000841625,0.000841625,0.000841625
167,1185.91,0.80711,0.70669,1.29829,0.75847,0.6423,0.69972,0.44309,1.32817,1.22592,1.26556,0.00083915,0.00083915,0.00083915
168,1192.91,0.8255,0.70974,1.28538,0.72689,0.61579,0.65545,0.42377,1.33588,1.31686,1.2413,0.000836675,0.000836675,0.000836675
169,1199.96,0.8244,0.7131,1.3101,0.73477,0.61646,0.67377,0.42414,1.35202,1.23907,1.26644,0.0008342,0.0008342,0.0008342
170,1207.03,0.80585,0.697,1.29498,0.75352,0.64074,0.69688,0.45093,1.3152,1.18572,1.23291,0.000831725,0.000831725,0.000831725
171,1214.02,0.8077,0.6907,1.2845,0.7535,0.63536,0.68947,0.44893,1.33216,1.2648,1.21188,0.00082925,0.00082925,0.00082925
172,1221.01,0.79131,0.67965,1.28862,0.7141,0.66442,0.69023,0.43796,1.35796,1.30001,1.27385,0.000826775,0.000826775,0.000826775
173,1228.13,0.83894,0.70604,1.29401,0.72985,0.61348,0.65441,0.42614,1.32102,1.28046,1.24534,0.0008243,0.0008243,0.0008243
174,1235.22,0.81564,0.7075,1.30104,0.7163,0.62898,0.689,0.43334,1.34962,1.21756,1.27396,0.000821825,0.000821825,0.000821825
175,1242.22,0.77833,0.65445,1.27933,0.69556,0.64965,0.69844,0.45363,1.31602,1.22668,1.23437,0.00081935,0.00081935,0.00081935
176,1249.22,0.80771,0.66555,1.27727,0.66593,0.6807,0.6776,0.43726,1.34865,1.2301,1.26581,0.000816875,0.000816875,0.000816875
177,1256.18,0.78867,0.66567,1.27792,0.69354,0.70963,0.7081,0.45563,1.33843,1.16097,1.25595,0.0008144,0.0008144,0.0008144
178,1263.16,0.81498,0.71518,1.2753,0.6947,0.67509,0.67319,0.4387,1.32279,1.35955,1.23529,0.000811925,0.000811925,0.000811925
179,1270.07,0.77543,0.6631,1.25978,0.7475,0.62305,0.6916,0.45105,1.32929,1.23483,1.25074,0.00080945,0.00080945,0.00080945
180,1277.18,0.80408,0.70336,1.28167,0.74339,0.64223,0.68359,0.44391,1.33955,1.32805,1.27342,0.000806975,0.000806975,0.000806975
181,1284.16,0.77124,0.65854,1.2739,0.71983,0.66959,0.69869,0.45845,1.3,1.19845,1.21382,0.0008045,0.0008045,0.0008045
182,1291.12,0.78263,0.68193,1.2882,0.72661,0.64882,0.70271,0.45893,1.3235,1.19883,1.25078,0.000802025,0.000802025,0.000802025
