epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,780.644,0.7207,0.69939,1.22773,0.64464,0.62513,0.68573,0.54331,0.79376,1.13746,1.24036,0.000851525,0.000851525,0.000851525
163,785.879,0.73909,0.73161,1.23873,0.74784,0.68305,0.72781,0.60021,0.74242,1.15058,1.2068,0.00084905,0.00084905,0.00084905
164,791.103,0.70806,0.68858,1.22778,0.72963,0.66684,0.73805,0.60645,0.74296,1.04338,1.21478,0.000846575,0.000846575,0.000846575
165,795.87,0.69814,0.6929,1.21735,0.65116,0.66682,0.68286,0.55146,0.75643,1.16688,1.21955,0.0008441,0.0008441,0.0008441
166,800.74,0.70382,0.70499,1.2236,0.74186,0.69996,0.74916,0.60887,0.76369,1.03312,1.20717,0.000841625,0.000841625,0.000841625
167,805.529,0.69137,0.69588,1.20737,0.78883,0.6858,0.73412,0.60236,0.7325,1.09073,1.18616,0.00083915,0.00083915,0.00083915
168,810.427,0.70998,0.72458,1.23723,0.8036,0.67224,0.76623,0.63445,0.73604,0.96511,1.20569,0.000836675,0.000836675,0.000836675
169,815.548,0.72117,0.6925,1.22387,0.79085,0.6825,0.77161,0.62662,0.76047,0.95639,1.21715,0.0008342,0.0008342,0.0008342
170,820.435,0.70425,0.71498,1.22946,0.75194,0.68704,0.72208,0.58774,0.75931,1.0745,1.22009,0.000831725,0.000831725,0.000831725
171,825.379,0.70742,0.71641,1.23633,0.76965,0.67519,0.73257,0.59643,0.74562,1.08947,1.20255,0.00082925,0.00082925,0.00082925
172,830.202,0.70141,0.68677,1.22133,0.72057,0.67528,0.7292,0.60138,0.74307,1.05242,1.21714,0.000826775,0.000826775,0.000826775
173,834.973,0.70568,0.72732,1.22995,0.75591,0.69439,0.74525,0.61427,0.72348,0.96831,1.17857,0.0008243,0.0008243,0.0008243
174,839.767,0.69593,0.69437,1.2201,0.75517,0.66249,0.7303,0.59841,0.77611,1.04068,1.22098,0.000821825,0.000821825,0.000821825
175,844.57,0.69683,0.7164,1.22147,0.71639,0.6524,0.73752,0.58802,0.80413,0.98074,1.26481,0.00081935,0.00081935,0.00081935
176,849.348,0.69556,0.67701,1.21113,0.7095,0.65281,0.70479,0.57486,0.72776,1.05916,1.17648,0.000816875,0.000816875,0.000816875
177,854.169,0.69378,0.69774,1.21768,0.7327,0.62687,0.68718,0.55496,0.76412,1.11177,1.21416,0.0008144,0.0008144,0.0008144
178,859.079,0.70395,0.69845,1.2146,0.81413,0.68309,0.74914,0.62155,0.72681,1.00751,1.19061,0.000811925,0.000811925,0.000811925
179,864.001,0.70387,0.70655,1.22301,0.70754,0.63296,0.66861,0.53667,0.78025,1.14732,1.23697,0.00080945,0.00080945,0.00080945
180,868.841,0.69957,0.68159,1.20481,0.7116,0.73086,0.76133,0.62561,0.75916,0.99509,1.22788,0.000806975,0.000806975,0.000806975
181,873.613,0.72035,0.70325,1.23077,0.81615,0.59384,0.70705,0.57403,0.78245,1.09588,1.25947,0.0008045,0.0008045,0.0008045
182,878.457,0.68251,0.6693,1.20187,0.73153,0.68259,0.72001,0.58875,0.75497,1.12253,1.21463,0.000802025,0.000802025,0.000802025
